Date,Store,Region,Product,Category,Units Sold,Revenue,Cost
2023-03-11,Store A,North,Apples,Produce,24,52.08,33.599999999999994
2023-03-11,Store A,East,Bananas,Produce,19,91.96,56.62
2023-03-11,Store A,South,Chicken,Meat,17,35.53,24.99
2023-03-11,Store A,East,Beef,Meat,22,73.26,40.04
2023-03-11,Store B,East,Milk,Dairy,26,141.44,90.74000000000001
2023-03-11,Store B,East,Bread,Bakery,20,54.6,39.4
2023-03-11,Store B,North,Eggs,Dairy,22,206.36,107.36
2023-03-11,Store B,East,Butter,Dairy,20,101.19999999999999,72.2
2023-03-11,Store B,South,Apples,Produce,20,43.6,28.2
2023-03-11,Store B,South,Bananas,Produce,26,240.24,191.62
2023-03-11,Store B,North,Chicken,Meat,27,265.68,193.32
2023-03-11,Store B,North,Beef,Meat,20,33.4,22.799999999999997
2023-03-11,Store C,South,Milk,Dairy,18,92.88,59.4
2023-03-11,Store C,East,Bread,Bakery,16,79.68,46.72
2023-03-11,Store C,North,Eggs,Dairy,20,90.8,55.8
2023-03-11,Store C,East,Butter,Dairy,21,120.11999999999999,71.19
2023-03-11,Store C,South,Apples,Produce,21,147.84,107.94
2023-03-11,Store C,East,Bananas,Produce,16,74.56,47.36
2023-03-11,Store C,East,Chicken,Meat,19,106.78,84.55
2023-03-11,Store C,East,Beef,Meat,21,157.71,87.15
2023-03-12,Store A,East,Milk,Dairy,16,98.24,50.08
2023-03-12,Store A,North,Bread,Bakery,18,135.54,89.46
2023-03-12,Store A,East,Eggs,Dairy,19,95.76,66.5
2023-03-12,Store A,South,Butter,Dairy,16,82.24,57.44
2023-03-12,Store A,South,Apples,Produce,21,133.77,104.16
2023-03-12,Store A,North,Bananas,Produce,22,154.22,111.76
2023-03-12,Store A,South,Chicken,Meat,23,47.84,34.27
2023-03-12,Store A,East,Beef,Meat,20,171.6,124.0
2023-03-12,Store B,North,Milk,Dairy,25,184.5,141.25
2023-03-12,Store B,South,Bread,Bakery,25,186.5,134.0
2023-03-12,Store B,North,Eggs,Dairy,19,86.07000000000001,50.35
2023-03-12,Store B,North,Butter,Dairy,15,87.6,69.45
2023-03-12,Store B,East,Apples,Produce,12,78.24,53.16
2023-03-12,Store B,North,Bananas,Produce,17,131.58,66.98
2023-03-12,Store B,South,Chicken,Meat,14,35.699999999999996,18.900000000000002
2023-03-12,Store B,South,Beef,Meat,23,186.52999999999997,139.84
2023-03-12,Store C,East,Milk,Dairy,25,107.0,60.25
2023-03-12,Store C,North,Bread,Bakery,20,58.0,43.0
2023-03-12,Store C,South,Eggs,Dairy,20,173.79999999999998,112.4
2023-03-12,Store C,North,Butter,Dairy,19,48.83,38.76
2023-03-12,Store C,South,Apples,Produce,17,76.33,56.78
2023-03-12,Store C,South,Bananas,Produce,15,80.1,40.5
2023-03-12,Store C,North,Chicken,Meat,23,165.14,126.96
2023-03-12,Store C,South,Beef,Meat,20,90.60000000000001,54.0
2023-03-13,Store A,South,Milk,Dairy,20,56.8,41.4
2023-03-13,Store A,North,Bread,Bakery,19,34.96,18.81
2023-03-13,Store A,North,Eggs,Dairy,21,38.01,26.04
2023-03-13,Store A,East,Butter,Dairy,23,104.42,70.38
2023-03-13,Store A,East,Apples,Produce,16,64.96,51.36
2023-03-13,Store A,South,Bananas,Produce,26,182.78,109.46
2023-03-13,Store A,South,Chicken,Meat,25,50.5,35.25
2023-03-13,Store A,South,Beef,Meat,21,40.32,27.09
2023-03-13,Store B,North,Milk,Dairy,21,46.2,24.779999999999998
2023-03-13,Store B,North,Bread,Bakery,28,146.44,75.32
2023-03-13,Store B,South,Eggs,Dairy,20,54.6,42.400000000000006
2023-03-13,Store B,North,Butter,Dairy,14,28.699999999999996,19.32
2023-03-13,Store B,South,Apples,Produce,19,163.4,120.08000000000001
2023-03-13,Store B,East,Bananas,Produce,16,118.08,81.6
2023-03-13,Store B,East,Chicken,Meat,14,21.560000000000002,16.8
2023-03-13,Store B,South,Beef,Meat,15,139.2,76.65
2023-03-13,Store C,South,Milk,Dairy,21,37.59,22.470000000000002
2023-03-13,Store C,East,Bread,Bakery,19,58.33,36.1
2023-03-13,Store C,North,Eggs,Dairy,17,36.38,28.56
2023-03-13,Store C,East,Butter,Dairy,15,25.049999999999997,15.3
2023-03-13,Store C,South,Apples,Produce,26,63.7,34.58
2023-03-13,Store C,South,Bananas,Produce,23,205.16,115.92
2023-03-13,Store C,East,Chicken,Meat,20,171.0,108.2
2023-03-13,Store C,South,Beef,Meat,25,144.25,103.25
2023-03-14,Store A,North,Milk,Dairy,21,53.55,42.42
2023-03-14,Store A,South,Bread,Bakery,16,114.72,78.4
2023-03-14,Store A,East,Eggs,Dairy,24,176.16,107.52000000000001
2023-03-14,Store A,North,Butter,Dairy,32,133.44,99.2
2023-03-14,Store A,North,Apples,Produce,28,179.20000000000002,104.44
2023-03-14,Store A,South,Bananas,Produce,15,121.05000000000001,92.25
2023-03-14,Store A,East,Chicken,Meat,22,146.95999999999998,111.1
2023-03-14,Store A,North,Beef,Meat,20,32.0,21.400000000000002
2023-03-14,Store B,East,Milk,Dairy,24,74.16,46.56
2023-03-14,Store B,North,Bread,Bakery,14,53.76,28.139999999999997
2023-03-14,Store B,North,Eggs,Dairy,21,160.02,110.88000000000001
2023-03-14,Store B,East,Butter,Dairy,24,166.07999999999998,110.64000000000001
2023-03-14,Store B,North,Apples,Produce,25,91.0,51.0
2023-03-14,Store B,North,Bananas,Produce,21,48.72,38.22
2023-03-14,Store B,East,Chicken,Meat,36,339.12,262.44
2023-03-14,Store B,North,Beef,Meat,16,139.84,93.44
2023-03-14,Store C,South,Milk,Dairy,19,47.69,34.77
2023-03-14,Store C,South,Bread,Bakery,19,176.13,92.91
2023-03-14,Store C,South,Eggs,Dairy,17,95.54,56.61
2023-03-14,Store C,North,Butter,Dairy,26,217.61999999999998,132.86
2023-03-14,Store C,North,Apples,Produce,9,32.22,21.51
2023-03-14,Store C,North,Bananas,Produce,19,45.790000000000006,34.58
2023-03-14,Store C,North,Chicken,Meat,14,71.54,44.66
2023-03-14,Store C,South,Beef,Meat,20,123.0,63.0
2023-03-15,Store A,East,Milk,Dairy,18,135.72,79.92
2023-03-15,Store A,South,Bread,Bakery,24,138.96,88.80000000000001
2023-03-15,Store A,North,Eggs,Dairy,17,78.19999999999999,59.16
2023-03-15,Store A,East,Butter,Dairy,24,141.60000000000002,86.4
2023-03-15,Store A,North,Apples,Produce,23,43.239999999999995,33.81
2023-03-15,Store A,South,Bananas,Produce,18,77.58,56.339999999999996
2023-03-15,Store A,East,Chicken,Meat,23,201.48,149.27
2023-03-15,Store A,East,Beef,Meat,21,44.1,28.560000000000002
2023-03-15,Store B,South,Milk,Dairy,14,129.36,96.32
2023-03-15,Store B,South,Bread,Bakery,18,148.14000000000001,88.56
2023-03-15,Store B,South,Eggs,Dairy,15,141.15,104.4
2023-03-15,Store B,East,Butter,Dairy,16,152.32,100.32
2023-03-15,Store B,East,Apples,Produce,16,108.8,72.8
2023-03-15,Store B,South,Bananas,Produce,22,79.86,49.5
2023-03-15,Store B,North,Chicken,Meat,19,143.07,112.29
2023-03-15,Store B,North,Beef,Meat,20,145.39999999999998,83.80000000000001
2023-03-15,Store C,South,Milk,Dairy,24,197.76,120.24
2023-03-15,Store C,North,Bread,Bakery,20,99.80000000000001,60.599999999999994
2023-03-15,Store C,North,Eggs,Dairy,24,165.35999999999999,123.35999999999999
2023-03-15,Store C,North,Butter,Dairy,17,55.93,33.32
2023-03-15,Store C,North,Apples,Produce,21,198.03,118.86
2023-03-15,Store C,East,Bananas,Produce,25,95.0,55.75
2023-03-15,Store C,East,Chicken,Meat,19,152.95000000000002,105.07000000000001
2023-03-15,Store C,East,Beef,Meat,21,198.23999999999998,99.54
2023-03-16,Store A,South,Milk,Dairy,19,46.93000000000001,33.06
2023-03-16,Store A,East,Bread,Bakery,16,157.92,118.4
2023-03-16,Store A,South,Eggs,Dairy,28,241.35999999999999,127.39999999999999
2023-03-16,Store A,East,Butter,Dairy,31,196.85,154.38000000000002
2023-03-16,Store A,South,Apples,Produce,20,57.599999999999994,41.0
2023-03-16,Store A,North,Bananas,Produce,24,221.52,173.28
2023-03-16,Store A,South,Chicken,Meat,21,112.14,64.47
2023-03-16,Store A,South,Beef,Meat,14,91.14,60.06
2023-03-16,Store B,East,Milk,Dairy,19,112.66999999999999,71.44
2023-03-16,Store B,East,Bread,Bakery,23,58.42,45.54
2023-03-16,Store B,East,Eggs,Dairy,23,38.18,20.24
2023-03-16,Store B,South,Butter,Dairy,23,170.43,120.97999999999999
2023-03-16,Store B,North,Apples,Produce,14,74.33999999999999,41.44
2023-03-16,Store B,East,Bananas,Produce,16,29.76,20.48
2023-03-16,Store B,South,Chicken,Meat,26,217.35999999999999,158.08
2023-03-16,Store B,East,Beef,Meat,15,39.0,24.75
2023-03-16,Store C,East,Milk,Dairy,19,57.38,41.800000000000004
2023-03-16,Store C,South,Bread,Bakery,17,46.580000000000005,27.37
2023-03-16,Store C,North,Eggs,Dairy,22,75.02000000000001,39.160000000000004
2023-03-16,Store C,South,Butter,Dairy,27,230.04,171.45
2023-03-16,Store C,East,Apples,Produce,25,167.0,107.0
2023-03-16,Store C,North,Bananas,Produce,16,98.72,65.28
2023-03-16,Store C,East,Chicken,Meat,19,130.15,65.74
2023-03-16,Store C,East,Beef,Meat,29,108.75,70.47
2023-03-17,Store A,South,Milk,Dairy,18,54.54,39.78
2023-03-17,Store A,South,Bread,Bakery,23,103.27000000000001,59.800000000000004
2023-03-17,Store A,East,Eggs,Dairy,23,211.36999999999998,143.98
2023-03-17,Store A,South,Butter,Dairy,24,168.24,120.72
2023-03-17,Store A,South,Apples,Produce,22,218.02,139.26
2023-03-17,Store A,East,Bananas,Produce,29,94.83,57.13
2023-03-17,Store A,North,Chicken,Meat,23,120.75,86.25
2023-03-17,Store A,South,Beef,Meat,18,53.64,36.36
2023-03-17,Store B,East,Milk,Dairy,19,115.89999999999999,87.21
2023-03-17,Store B,East,Bread,Bakery,22,54.12,32.78
2023-03-17,Store B,East,Eggs,Dairy,25,187.5,122.50000000000001
2023-03-17,Store B,East,Butter,Dairy,15,110.1,72.30000000000001
2023-03-17,Store B,South,Apples,Produce,21,40.53,21.21
2023-03-17,Store B,East,Bananas,Produce,20,164.60000000000002,111.0
2023-03-17,Store B,South,Chicken,Meat,15,133.95,70.05
2023-03-17,Store B,East,Beef,Meat,21,196.14,101.43
2023-03-17,Store C,East,Milk,Dairy,21,127.05,97.02
2023-03-17,Store C,East,Bread,Bakery,22,46.2,31.24
2023-03-17,Store C,East,Eggs,Dairy,16,75.36,37.92
2023-03-17,Store C,East,Butter,Dairy,20,119.60000000000001,74.0
2023-03-17,Store C,South,Apples,Produce,17,69.02,37.91
2023-03-17,Store C,North,Bananas,Produce,13,25.48,17.29
2023-03-17,Store C,North,Chicken,Meat,23,46.0,27.139999999999997
2023-03-17,Store C,East,Beef,Meat,22,59.400000000000006,44.66
2023-03-18,Store A,South,Milk,Dairy,28,180.88,112.28
2023-03-18,Store A,East,Bread,Bakery,22,44.22,25.74
2023-03-18,Store A,South,Eggs,Dairy,18,180.0,104.22
2023-03-18,Store A,South,Butter,Dairy,23,34.73,24.840000000000003
2023-03-18,Store A,North,Apples,Produce,18,37.62,29.7
2023-03-18,Store A,South,Bananas,Produce,23,96.83,61.41
2023-03-18,Store A,North,Chicken,Meat,14,123.34,71.12
2023-03-18,Store A,South,Beef,Meat,25,248.0,129.75
2023-03-18,Store B,North,Milk,Dairy,20,192.2,149.4
2023-03-18,Store B,South,Bread,Bakery,20,109.0,77.0
2023-03-18,Store B,East,Eggs,Dairy,15,98.25,68.1
2023-03-18,Store B,South,Butter,Dairy,26,62.4,33.28
2023-03-18,Store B,North,Apples,Produce,13,19.76,12.48
2023-03-18,Store B,South,Bananas,Produce,18,33.660000000000004,20.339999999999996
2023-03-18,Store B,East,Chicken,Meat,25,161.5,91.0
2023-03-18,Store B,South,Beef,Meat,31,182.59,131.75
2023-03-18,Store C,South,Milk,Dairy,28,152.32000000000002,80.08
2023-03-18,Store C,South,Bread,Bakery,14,118.86,67.2
2023-03-18,Store C,North,Eggs,Dairy,22,73.7,42.46
2023-03-18,Store C,South,Butter,Dairy,22,119.24,91.52000000000001
2023-03-18,Store C,North,Apples,Produce,18,91.08,57.6
2023-03-18,Store C,East,Bananas,Produce,22,46.419999999999995,24.200000000000003
2023-03-18,Store C,East,Chicken,Meat,18,78.12,41.58
2023-03-18,Store C,North,Beef,Meat,19,162.07,85.88
2023-03-19,Store A,North,Milk,Dairy,29,200.68,139.2
2023-03-19,Store A,South,Bread,Bakery,22,127.82,94.16000000000001
2023-03-19,Store A,South,Eggs,Dairy,25,184.25,121.75
2023-03-19,Store A,North,Butter,Dairy,23,120.29,90.62
2023-03-19,Store A,East,Apples,Produce,25,59.25,30.75
2023-03-19,Store A,South,Bananas,Produce,23,173.88,95.22
2023-03-19,Store A,North,Chicken,Meat,10,38.3,25.4
2023-03-19,Store A,North,Beef,Meat,19,110.96,70.68
2023-03-19,Store B,North,Milk,Dairy,20,155.6,96.4
2023-03-19,Store B,East,Bread,Bakery,15,30.749999999999996,15.9
2023-03-19,Store B,South,Eggs,Dairy,19,153.33,84.55
2023-03-19,Store B,South,Butter,Dairy,20,170.79999999999998,86.6
2023-03-19,Store B,East,Apples,Produce,15,82.05,51.0
2023-03-19,Store B,East,Bananas,Produce,29,90.48,57.13
2023-03-19,Store B,East,Chicken,Meat,20,95.8,64.0
2023-03-19,Store B,East,Beef,Meat,21,39.9,24.57
2023-03-19,Store C,South,Milk,Dairy,25,100.25,77.5
2023-03-19,Store C,South,Bread,Bakery,16,26.56,16.8
2023-03-19,Store C,East,Eggs,Dairy,24,172.32,90.96000000000001
2023-03-19,Store C,East,Butter,Dairy,18,146.70000000000002,96.66
2023-03-19,Store C,South,Apples,Produce,17,99.44999999999999,78.19999999999999
2023-03-19,Store C,South,Bananas,Produce,18,167.4,130.5
2023-03-19,Store C,South,Chicken,Meat,21,78.33,40.11
2023-03-19,Store C,South,Beef,Meat,14,70.0,47.18
2023-03-20,Store A,South,Milk,Dairy,24,178.32,109.92
2023-03-20,Store A,East,Bread,Bakery,19,51.300000000000004,33.63
2023-03-20,Store A,North,Eggs,Dairy,20,116.4,59.0
2023-03-20,Store A,South,Butter,Dairy,27,261.36,166.85999999999999
2023-03-20,Store A,East,Apples,Produce,16,61.44,32.8
2023-03-20,Store A,East,Bananas,Produce,18,92.34,61.38
2023-03-20,Store A,East,Chicken,Meat,20,162.8,92.0
2023-03-20,Store A,South,Beef,Meat,27,262.17,205.2
2023-03-20,Store B,South,Milk,Dairy,18,55.800000000000004,42.300000000000004
2023-03-20,Store B,East,Bread,Bakery,19,105.83000000000001,53.39
2023-03-20,Store B,North,Eggs,Dairy,17,129.37,94.52
2023-03-20,Store B,North,Butter,Dairy,20,74.4,40.8
2023-03-20,Store B,East,Apples,Produce,21,113.19,65.73
2023-03-20,Store B,East,Bananas,Produce,20,156.8,106.8
2023-03-20,Store B,South,Chicken,Meat,20,97.2,71.0
2023-03-20,Store B,East,Beef,Meat,22,161.7,119.24
2023-03-20,Store C,East,Milk,Dairy,25,110.00000000000001,80.75
2023-03-20,Store C,North,Bread,Bakery,16,56.96,45.44
2023-03-20,Store C,East,Eggs,Dairy,16,127.52,101.44
2023-03-20,Store C,East,Butter,Dairy,20,76.2,42.400000000000006
2023-03-20,Store C,East,Apples,Produce,20,73.60000000000001,37.599999999999994
2023-03-20,Store C,North,Bananas,Produce,10,71.0,49.3
2023-03-20,Store C,South,Chicken,Meat,20,75.0,49.0
2023-03-20,Store C,South,Beef,Meat,18,63.17999999999999,46.26
2023-03-21,Store A,South,Milk,Dairy,22,180.62,130.24
2023-03-21,Store A,South,Bread,Bakery,21,77.91,54.39
2023-03-21,Store A,North,Eggs,Dairy,16,154.24,109.44
2023-03-21,Store A,South,Butter,Dairy,19,85.5,59.089999999999996
2023-03-21,Store A,East,Apples,Produce,26,258.7,205.4
2023-03-21,Store A,East,Bananas,Produce,20,161.0,112.4
2023-03-21,Store A,South,Chicken,Meat,27,268.92,144.18
2023-03-21,Store A,East,Beef,Meat,15,68.25,36.6
2023-03-21,Store B,North,Milk,Dairy,24,204.0,143.76
2023-03-21,Store B,East,Bread,Bakery,25,170.0,85.25
2023-03-21,Store B,East,Eggs,Dairy,27,209.51999999999998,157.41
2023-03-21,Store B,South,Butter,Dairy,20,125.19999999999999,75.0
2023-03-21,Store B,South,Apples,Produce,19,118.94,83.22
2023-03-21,Store B,North,Bananas,Produce,23,118.22,66.01
2023-03-21,Store B,South,Chicken,Meat,17,55.080000000000005,39.27
2023-03-21,Store B,South,Beef,Meat,16,36.16,18.72
2023-03-21,Store C,South,Milk,Dairy,24,153.12,114.24
2023-03-21,Store C,South,Bread,Bakery,18,35.46,24.839999999999996
2023-03-21,Store C,South,Eggs,Dairy,17,105.4,59.5
2023-03-21,Store C,South,Butter,Dairy,23,224.02,150.65
2023-03-21,Store C,East,Apples,Produce,25,42.5,26.0
2023-03-21,Store C,North,Bananas,Produce,19,83.98,66.31
2023-03-21,Store C,South,Chicken,Meat,27,179.55,114.21000000000001
2023-03-21,Store C,North,Beef,Meat,17,78.54,60.69
2023-03-22,Store A,East,Milk,Dairy,26,174.72,115.17999999999999
2023-03-22,Store A,North,Bread,Bakery,21,154.14,112.98
2023-03-22,Store A,East,Eggs,Dairy,13,19.89,11.700000000000001
2023-03-22,Store A,South,Butter,Dairy,24,52.800000000000004,39.36
2023-03-22,Store A,East,Apples,Produce,29,46.400000000000006,32.480000000000004
2023-03-22,Store A,North,Bananas,Produce,19,176.13,112.86000000000001
2023-03-22,Store A,East,Chicken,Meat,20,95.8,55.199999999999996
2023-03-22,Store A,North,Beef,Meat,23,164.91,94.07
2023-03-22,Store B,North,Milk,Dairy,24,210.95999999999998,105.60000000000001
2023-03-22,Store B,East,Bread,Bakery,23,181.01,97.97999999999999
2023-03-22,Store B,East,Eggs,Dairy,21,198.03,143.64
2023-03-22,Store B,East,Butter,Dairy,15,128.4,100.8
2023-03-22,Store B,North,Apples,Produce,14,100.10000000000001,63.279999999999994
2023-03-22,Store B,South,Bananas,Produce,26,110.75999999999999,65.0
2023-03-22,Store B,South,Chicken,Meat,12,114.72,74.03999999999999
2023-03-22,Store B,North,Beef,Meat,14,127.82000000000001,100.24000000000001
2023-03-22,Store C,South,Milk,Dairy,16,124.96,69.28
2023-03-22,Store C,North,Bread,Bakery,18,143.82,102.24
2023-03-22,Store C,South,Eggs,Dairy,28,161.84,81.48
2023-03-22,Store C,East,Butter,Dairy,21,203.91000000000003,138.81
2023-03-22,Store C,South,Apples,Produce,15,136.35,94.95
2023-03-22,Store C,North,Bananas,Produce,17,166.42999999999998,113.9
2023-03-22,Store C,North,Chicken,Meat,31,128.65,93.92999999999999
2023-03-22,Store C,East,Beef,Meat,14,87.36,63.699999999999996
2023-03-23,Store A,North,Milk,Dairy,14,24.08,16.66
2023-03-23,Store A,South,Bread,Bakery,25,229.5,143.0
2023-03-23,Store A,North,Eggs,Dairy,18,152.64000000000001,118.26
2023-03-23,Store A,East,Butter,Dairy,17,109.82,62.56
2023-03-23,Store A,East,Apples,Produce,19,170.24,123.12
2023-03-23,Store A,East,Bananas,Produce,24,97.92,77.76
2023-03-23,Store A,South,Chicken,Meat,20,128.4,74.2
2023-03-23,Store A,South,Beef,Meat,21,148.47,96.39
2023-03-23,Store B,South,Milk,Dairy,19,128.25,66.5
2023-03-23,Store B,North,Bread,Bakery,16,45.92,28.16
2023-03-23,Store B,South,Eggs,Dairy,19,77.33000000000001,44.839999999999996
2023-03-23,Store B,East,Butter,Dairy,23,85.56,55.89
2023-03-23,Store B,East,Apples,Produce,22,137.06,80.3
2023-03-23,Store B,South,Bananas,Produce,20,59.2,31.400000000000002
2023-03-23,Store B,South,Chicken,Meat,22,35.86,27.28
2023-03-23,Store B,East,Beef,Meat,20,132.20000000000002,93.2
2023-03-23,Store C,North,Milk,Dairy,16,83.84,44.96
2023-03-23,Store C,South,Bread,Bakery,14,88.48,58.94
2023-03-23,Store C,South,Eggs,Dairy,17,150.96,92.31
2023-03-23,Store C,North,Butter,Dairy,25,139.5,77.25
2023-03-23,Store C,South,Apples,Produce,17,140.42,87.72
2023-03-23,Store C,South,Bananas,Produce,25,168.5,108.25
2023-03-23,Store C,South,Chicken,Meat,27,136.61999999999998,82.35
2023-03-23,Store C,South,Beef,Meat,19,65.17,41.800000000000004
2023-03-24,Store A,South,Milk,Dairy,15,119.7,75.14999999999999
2023-03-24,Store A,East,Bread,Bakery,23,126.5,77.97
2023-03-24,Store A,East,Eggs,Dairy,26,71.5,37.699999999999996
2023-03-24,Store A,South,Butter,Dairy,19,31.919999999999998,20.900000000000002
2023-03-24,Store A,North,Apples,Produce,26,244.4,174.72
2023-03-24,Store A,East,Bananas,Produce,22,166.98,113.52000000000001
2023-03-24,Store A,East,Chicken,Meat,17,55.080000000000005,40.63
2023-03-24,Store A,East,Beef,Meat,23,133.17,100.51
2023-03-24,Store B,South,Milk,Dairy,14,128.79999999999998,94.64
2023-03-24,Store B,South,Bread,Bakery,20,150.0,88.2
2023-03-24,Store B,East,Eggs,Dairy,17,104.38,74.29
2023-03-24,Store B,East,Butter,Dairy,21,99.33000000000001,61.11
2023-03-24,Store B,North,Apples,Produce,22,214.06,112.42
2023-03-24,Store B,North,Bananas,Produce,18,68.94,45.72
2023-03-24,Store B,North,Chicken,Meat,20,153.4,100.19999999999999
2023-03-24,Store B,South,Beef,Meat,15,148.04999999999998,74.85000000000001
2023-03-24,Store C,East,Milk,Dairy,22,200.2,111.1
2023-03-24,Store C,East,Bread,Bakery,22,209.22,156.2
2023-03-24,Store C,East,Eggs,Dairy,10,84.1,57.5
2023-03-24,Store C,North,Butter,Dairy,37,345.58,222.73999999999998
2023-03-24,Store C,East,Apples,Produce,25,129.0,80.25
2023-03-24,Store C,North,Bananas,Produce,19,136.23,108.67999999999999
2023-03-24,Store C,East,Chicken,Meat,22,155.98,119.24
2023-03-24,Store C,South,Beef,Meat,22,216.04000000000002,164.78
2023-03-25,Store A,South,Milk,Dairy,16,133.6,77.92
2023-03-25,Store A,East,Bread,Bakery,20,68.0,48.4
2023-03-25,Store A,South,Eggs,Dairy,19,69.54,43.51
2023-03-25,Store A,East,Butter,Dairy,16,80.32,45.76
2023-03-25,Store A,South,Apples,Produce,21,140.91,85.47
2023-03-25,Store A,South,Bananas,Produce,23,188.14,108.10000000000001
2023-03-25,Store A,North,Chicken,Meat,24,118.08,85.19999999999999
2023-03-25,Store A,South,Beef,Meat,14,128.66,81.06
2023-03-25,Store B,East,Milk,Dairy,28,157.92,106.39999999999999
2023-03-25,Store B,North,Bread,Bakery,17,93.5,55.59
2023-03-25,Store B,South,Eggs,Dairy,24,56.400000000000006,38.88
2023-03-25,Store B,South,Butter,Dairy,21,170.31,104.79
2023-03-25,Store B,North,Apples,Produce,18,82.98,56.52
2023-03-25,Store B,East,Bananas,Produce,18,104.04,66.60000000000001
2023-03-25,Store B,East,Chicken,Meat,21,40.949999999999996,23.520000000000003
2023-03-25,Store B,East,Beef,Meat,23,203.09,155.94
2023-03-25,Store C,East,Milk,Dairy,25,103.25,69.25
2023-03-25,Store C,South,Bread,Bakery,26,181.74,120.63999999999999
2023-03-25,Store C,North,Eggs,Dairy,23,161.23,104.88
2023-03-25,Store C,South,Butter,Dairy,19,92.34,68.78
2023-03-25,Store C,North,Apples,Produce,9,79.64999999999999,53.28
2023-03-25,Store C,South,Bananas,Produce,16,151.52,113.28
2023-03-25,Store C,East,Chicken,Meat,18,125.28,82.8
2023-03-25,Store C,South,Beef,Meat,19,81.32000000000001,59.660000000000004
2023-03-26,Store A,East,Milk,Dairy,18,156.6,95.94
2023-03-26,Store A,South,Bread,Bakery,12,66.12,51.12
2023-03-26,Store A,North,Eggs,Dairy,23,119.13999999999999,64.63
2023-03-26,Store A,South,Butter,Dairy,23,201.25,159.39
2023-03-26,Store A,North,Apples,Produce,23,166.98,107.41
2023-03-26,Store A,South,Bananas,Produce,17,72.76,42.669999999999995
2023-03-26,Store A,North,Chicken,Meat,16,26.72,17.6
2023-03-26,Store A,East,Beef,Meat,19,31.159999999999997,20.520000000000003
2023-03-26,Store B,South,Milk,Dairy,18,82.08,60.660000000000004
2023-03-26,Store B,South,Bread,Bakery,19,164.16000000000003,115.71
2023-03-26,Store B,East,Eggs,Dairy,23,92.0,47.38
2023-03-26,Store B,North,Butter,Dairy,23,115.46,60.489999999999995
2023-03-26,Store B,South,Apples,Produce,25,236.75000000000003,163.0
2023-03-26,Store B,East,Bananas,Produce,14,115.78,78.68
2023-03-26,Store B,East,Chicken,Meat,21,125.79,85.25999999999999
2023-03-26,Store B,East,Beef,Meat,8,13.76,9.92
2023-03-26,Store C,North,Milk,Dairy,22,80.3,59.62
2023-03-26,Store C,North,Bread,Bakery,18,126.0,81.72
2023-03-26,Store C,South,Eggs,Dairy,21,157.5,103.95
2023-03-26,Store C,East,Butter,Dairy,14,123.89999999999999,78.54
2023-03-26,Store C,East,Apples,Produce,27,212.22,154.44
2023-03-26,Store C,North,Bananas,Produce,19,156.94,94.24
2023-03-26,Store C,East,Chicken,Meat,13,72.41,38.48
2023-03-26,Store C,East,Beef,Meat,11,45.54,27.17
2023-03-27,Store A,South,Milk,Dairy,17,88.4,54.91
2023-03-27,Store A,South,Bread,Bakery,14,29.68,18.2
2023-03-27,Store A,East,Eggs,Dairy,26,253.76,135.98000000000002
2023-03-27,Store A,South,Butter,Dairy,20,96.6,57.199999999999996
2023-03-27,Store A,South,Apples,Produce,18,56.339999999999996,32.04
2023-03-27,Store A,East,Bananas,Produce,19,166.82,97.85000000000001
2023-03-27,Store A,North,Chicken,Meat,20,120.0,71.6
2023-03-27,Store A,East,Beef,Meat,17,152.32000000000002,98.26
2023-03-27,Store B,South,Milk,Dairy,21,119.91,60.690000000000005
2023-03-27,Store B,North,Bread,Bakery,21,47.67,30.66
2023-03-27,Store B,East,Eggs,Dairy,18,168.29999999999998,105.3
2023-03-27,Store B,North,Butter,Dairy,26,205.14,111.28
2023-03-27,Store B,South,Apples,Produce,21,102.48,57.75
2023-03-27,Store B,East,Bananas,Produce,15,59.550000000000004,40.800000000000004
2023-03-27,Store B,South,Chicken,Meat,19,143.83,74.29
2023-03-27,Store B,South,Beef,Meat,21,103.74000000000001,61.32
2023-03-27,Store C,North,Milk,Dairy,19,149.72,86.83000000000001
2023-03-27,Store C,South,Bread,Bakery,19,69.92,45.98
2023-03-27,Store C,South,Eggs,Dairy,21,198.23999999999998,124.74000000000001
2023-03-27,Store C,North,Butter,Dairy,17,145.86,104.21
2023-03-27,Store C,South,Apples,Produce,26,169.26,91.78
2023-03-27,Store C,East,Bananas,Produce,16,37.44,28.96
2023-03-27,Store C,East,Chicken,Meat,23,77.97,56.58
2023-03-27,Store C,North,Beef,Meat,23,220.34,149.73
2023-03-28,Store A,South,Milk,Dairy,30,231.6,146.4
2023-03-28,Store A,South,Bread,Bakery,18,156.6,92.88
2023-03-28,Store A,North,Eggs,Dairy,8,27.28,20.24
2023-03-28,Store A,South,Butter,Dairy,20,93.0,51.6
2023-03-28,Store A,East,Apples,Produce,10,20.5,12.5
2023-03-28,Store A,East,Bananas,Produce,22,156.85999999999999,83.82000000000001
2023-03-28,Store A,South,Chicken,Meat,17,45.22,34.849999999999994
2023-03-28,Store A,South,Beef,Meat,18,115.56,70.38
2023-03-28,Store B,East,Milk,Dairy,22,128.26,98.33999999999999
2023-03-28,Store B,North,Bread,Bakery,25,193.0,126.75
2023-03-28,Store B,East,Eggs,Dairy,22,192.5,139.92000000000002
